length,real_depth,random_depth,real_max_arity,random_max_arity
19,8,8.7,5,2.85
23,7,9.75,6,3.1
11,5,6.1,3,2.55
18,10,8.25,3,3.0
38,6,13.65,8,3.65
39,11,14.05,7,3.45
4,3,3.25,2,1.75
22,5,9.9,6,3.25
16,5,8.3,6,3.0
26,11,11.4,4,3.3
16,10,8.15,4,3.05
9,5,5.7,3,2.4
33,12,11.95,5,3.7
19,6,8.8,5,2.9
16,6,8.35,5,2.6
26,7,11.0,6,3.45
16,5,8.05,6,3.1
8,3,5.1,4,2.45
12,7,6.8,4,2.75
24,7,10.05,4,3.35
8,5,5.25,4,2.5
10,3,5.75,4,2.75
10,5,6.05,3,2.85
7,2,4.8,6,2.45
12,5,6.75,4,2.75
24,10,9.95,4,3.0
16,6,8.0,7,3.3
11,6,6.1,4,3.05
20,6,8.7,6,3.2
16,7,7.9,4,2.9
3,2,2.8,2,1.2
11,6,6.0,3,2.65
7,4,4.7,3,2.45
15,8,7.8,4,3.1
7,4,5.1,4,2.2
11,4,6.1,4,2.95
13,7,7.45,4,2.65
7,5,4.45,3,2.5
23,10,9.95,5,3.3
30,11,11.6,4,3.45
23,6,9.2,8,3.25
6,4,4.7,3,2.05
34,7,12.55,7,3.45
6,3,4.2,3,2.15
16,10,8.15,3,3.0
22,8,9.1,4,3.65
14,6,7.65,4,2.85
18,5,8.75,4,2.9
10,6,6.2,4,2.45
11,7,6.3,4,2.65
83,15,18.35,6,4.0
12,4,6.35,5,3.15
3,2,2.6,2,1.4
14,4,6.55,6,3.15
32,9,11.9,6,3.5
6,3,4.45,3,2.2
11,6,6.55,3,2.7
4,2,3.3,3,1.7
22,10,10.05,4,3.3
6,3,4.4,3,2.1
22,6,10.4,5,3.0
28,7,11.15,6,3.7
17,11,8.05,3,3.15
8,5,5.1,3,2.55
7,3,4.8,3,2.4
19,6,9.15,6,2.9
4,3,3.5,2,1.5
27,7,10.95,7,3.3
19,5,9.15,6,2.85
6,3,3.8,3,2.4
28,8,11.05,5,3.35
8,4,5.25,3,2.55
6,3,4.2,4,2.3
5,2,3.8,4,2.2
7,4,4.9,4,2.25
13,5,7.35,4,2.65
15,6,7.5,5,2.9
7,4,4.9,3,2.15
19,6,9.3,6,2.95
16,8,8.55,4,3.0
8,3,5.1,4,2.45
11,5,7.2,5,2.55
4,3,3.35,2,1.65
3,2,2.6,2,1.4
6,3,4.15,3,2.2
13,5,7.3,5,2.65
7,3,4.9,3,2.25
8,4,5.5,3,2.2
14,6,7.4,4,2.6
10,5,5.95,4,2.7
18,4,9.35,5,2.95
3,2,2.9,2,1.1
8,4,5.25,4,2.3
5,2,3.85,4,1.95
4,3,3.2,2,1.8
12,4,6.9,3,2.55
20,5,9.25,5,3.05
17,4,7.85,5,3.0
8,5,5.2,3,2.3
36,8,12.5,7,3.6
4,3,3.55,2,1.45
7,4,4.8,4,2.5
6,3,4.25,4,2.05
6,4,4.5,3,2.15
12,7,7.4,2,2.35
14,4,7.7,6,2.75
14,4,7.55,4,2.9
17,7,8.9,4,2.6
25,7,10.8,5,3.2
13,6,6.45,4,2.9
21,6,9.25,5,3.1
20,7,9.1,4,3.2
19,6,9.4,5,3.05
26,11,11.7,6,3.25
6,3,4.4,4,2.05
15,5,7.9,6,2.75
17,9,8.55,4,3.15
39,8,13.7,8,3.4
21,7,9.95,5,3.2
7,4,4.75,4,2.1
6,4,4.45,3,2.1
17,6,8.4,5,3.0
16,6,8.3,4,2.85
19,6,9.35,5,2.8
18,7,8.1,4,3.15
18,7,8.55,5,3.0
3,2,2.6,2,1.4
36,8,13.75,7,3.55
19,8,8.85,4,3.3
41,9,13.8,6,3.6
4,2,3.4,3,1.6
9,4,5.15,3,2.5
16,5,8.05,4,2.95
14,6,7.0,6,2.9
32,8,11.4,6,3.65
13,4,7.1,5,2.75
12,6,6.75,3,2.7
4,3,3.1,2,1.9
5,3,3.9,3,1.9
23,7,10.15,4,3.4
6,3,4.0,4,2.3
11,6,6.25,4,2.65
21,8,9.75,4,3.2
25,11,9.5,6,3.4
12,4,6.35,4,2.9
5,4,3.8,2,2.05
18,6,8.7,5,3.15
16,7,8.4,4,2.65
12,7,7.35,4,2.4
21,11,8.3,5,3.35
27,12,10.85,5,3.7
3,2,2.65,2,1.35
52,14,15.2,6,3.85
22,9,10.75,5,2.8
27,11,10.65,4,3.65
5,3,3.9,3,1.8
8,4,4.95,4,2.35
16,8,8.5,4,2.7
15,5,7.15,6,3.05
9,4,5.45,4,2.55
19,8,9.25,3,3.25
14,6,7.6,6,2.9
15,8,7.9,6,2.85
6,3,4.65,3,1.95
13,6,6.95,3,2.85
23,7,9.7,4,3.4
22,7,9.5,6,3.2
7,4,4.85,3,2.3
17,8,8.75,6,2.8
9,4,5.45,4,2.6
17,9,8.05,3,3.2
26,9,9.15,6,3.5
21,7,9.55,6,3.3
20,8,9.3,6,3.45
17,7,8.35,5,3.05
13,4,7.25,6,2.65
7,4,4.75,3,2.15
12,5,7.3,3,2.55
12,4,5.95,5,3.05
25,7,10.4,5,3.3
37,11,14.1,6,3.65
20,6,9.6,5,3.2
7,3,4.95,4,2.3
30,9,11.15,6,3.25
6,4,4.5,3,2.1
22,13,9.7,4,3.4
12,7,6.55,5,2.7
29,12,11.05,5,3.5
13,7,7.0,3,2.7
30,10,12.0,5,3.5
35,11,12.1,5,3.5
24,7,10.1,5,3.1
29,8,11.15,6,3.5
23,8,9.25,4,3.35
16,6,7.75,4,2.95
25,8,11.2,5,3.15
16,10,7.75,6,3.2
8,4,5.2,3,2.55
10,4,6.3,5,2.5
16,5,7.85,5,2.9
10,5,6.55,4,2.4
10,7,6.15,3,2.4
35,5,12.3,10,3.45
19,5,9.15,4,2.95
3,2,2.65,2,1.35
22,7,9.3,4,3.2
17,6,8.65,4,3.1
44,9,14.45,6,3.55
10,4,5.9,4,2.65
10,6,6.0,2,2.7
5,4,3.9,2,1.95
4,3,3.05,2,1.95
12,7,6.45,4,2.7
14,8,7.25,3,2.65
10,5,6.3,4,2.55
8,4,5.0,5,2.35
12,3,6.55,8,2.8
7,3,4.95,5,2.25
8,5,5.4,3,2.4
7,3,4.6,5,2.3
8,5,5.8,3,2.3
7,3,4.7,5,2.45
8,5,5.65,3,2.2
3,3,2.55,1,1.45
22,10,10.05,6,3.2
19,7,9.4,5,3.05
21,6,9.3,7,3.05
20,6,9.75,5,3.25
23,8,9.7,4,3.35
6,3,4.25,3,2.25
30,9,11.55,5,3.35
19,11,9.5,3,3.35
15,6,7.7,4,2.95
14,5,7.65,5,2.75
20,10,9.35,3,3.0
7,3,5.15,4,2.05
3,2,2.8,2,1.2
13,5,7.2,3,2.85
13,8,7.55,3,2.65
18,9,8.6,3,3.4
15,5,7.85,3,2.95
9,3,5.65,5,2.4
8,4,5.45,4,2.5
6,4,4.55,3,2.1
25,7,10.75,7,3.25
3,2,2.75,2,1.25
18,5,9.05,7,2.95
13,6,7.2,3,2.5
8,3,5.15,4,2.3
22,8,10.45,5,3.25
23,8,10.7,5,3.3
5,2,3.8,4,2.0
16,4,7.95,5,2.95
5,2,3.6,4,2.1
4,3,3.35,2,1.65
30,12,12.0,4,3.4
21,7,9.6,4,3.15
22,8,9.6,4,3.45
5,2,3.9,4,1.95
21,8,9.8,3,3.3
9,4,5.75,4,2.35
3,2,2.45,2,1.55
19,9,8.9,3,2.8
23,9,9.7,4,3.2
30,6,11.55,5,3.2
11,5,6.5,5,2.65
9,5,5.8,4,2.4
8,4,5.3,3,2.4
9,6,5.65,4,2.35
6,4,4.55,2,2.0
42,8,14.25,5,3.55
30,11,10.9,6,3.05
29,10,9.95,3,3.85
6,5,4.4,2,2.2
7,3,5.1,3,2.2
20,6,9.9,6,3.2
22,10,9.9,4,3.1
22,11,9.8,4,3.2
25,6,10.25,4,3.25
9,4,5.7,5,2.35
10,6,5.95,3,2.55
22,8,10.05,5,3.15
11,4,6.05,6,2.95
7,4,4.95,4,2.1
31,7,12.1,5,3.8
14,5,7.35,4,3.0
21,12,9.15,4,3.25
9,4,5.65,4,2.15
9,6,5.5,3,2.35
15,5,8.45,4,2.8
17,8,8.7,4,3.05
23,7,9.4,4,3.2
9,4,5.5,4,2.55
17,6,8.55,7,3.1
19,9,9.2,4,3.15
7,3,4.7,5,2.25
16,7,7.7,4,2.8
29,8,11.85,4,3.3
30,14,11.75,4,3.45
36,11,13.1,7,3.6
3,2,2.75,2,1.25
25,11,10.85,4,3.0
17,9,7.5,4,2.95
10,6,5.95,3,2.6
10,5,6.4,3,2.45
13,7,6.9,5,2.75
10,5,6.15,3,2.45
6,3,4.5,3,2.05
18,11,8.35,3,2.8
3,3,2.65,1,1.35
18,6,9.25,4,3.35
14,5,7.75,6,2.8
16,4,7.8,5,2.95
29,7,10.4,4,3.65
11,5,6.35,5,2.8
17,6,8.5,3,3.05
8,5,5.45,2,2.45
23,12,10.35,4,3.2
14,6,7.7,5,2.95
13,7,6.3,4,3.1
25,8,10.65,5,3.4
13,7,7.1,4,2.7
26,10,10.9,5,3.15
6,3,4.65,3,1.95
19,8,9.1,6,3.25
8,4,5.25,3,2.3
20,8,9.85,7,3.05
21,9,9.15,4,3.3
8,4,5.3,4,2.3
18,9,8.65,6,3.35
15,7,7.95,3,3.1
5,3,3.85,3,2.1
13,5,7.25,4,2.55
11,7,6.4,5,2.6
18,6,8.8,4,3.0
19,8,8.95,4,3.0
33,15,11.35,4,3.5
11,6,5.75,4,2.7
5,3,4.1,3,1.7
24,6,9.7,6,3.3
26,10,11.05,5,3.35
31,10,11.6,6,3.55
7,3,4.65,4,2.35
19,9,8.55,3,2.95
7,2,4.6,6,2.45
6,4,4.45,3,2.15
16,6,7.9,5,2.95
12,5,6.35,5,2.85
23,11,10.0,5,3.1
44,7,14.1,8,3.4
17,5,8.3,5,3.05
7,4,5.15,3,2.2
11,6,6.0,3,3.0
8,4,4.85,3,2.55
14,6,7.9,4,2.9
6,3,4.45,3,2.05
9,3,5.6,7,2.8
19,8,8.95,7,3.15
11,5,6.8,3,2.6
6,3,4.3,3,2.3
19,5,9.5,4,2.85
11,5,6.15,4,3.0
9,5,5.75,3,2.35
17,5,8.15,3,3.0
16,5,7.65,5,3.05
10,6,6.3,3,2.35
18,11,8.7,4,3.0
18,7,8.8,5,3.15
23,8,9.7,7,3.45
10,4,5.65,3,3.1
6,3,4.2,3,2.25
11,5,6.7,3,2.7
26,7,10.65,8,3.05
16,6,8.05,6,3.1
11,4,6.85,5,2.5
14,5,7.2,7,3.0
10,4,6.5,4,2.3
12,4,6.5,3,2.75
10,6,6.45,2,2.5
6,4,4.0,3,2.4
3,2,2.6,2,1.4
42,8,12.7,5,3.95
37,10,12.15,5,3.55
14,5,6.7,4,2.95
21,9,9.05,4,3.35
14,5,8.15,5,2.6
66,11,20.2,8,4.05
21,7,9.35,5,3.0
18,9,9.0,4,3.1
6,4,4.5,2,2.15
23,11,10.35,4,3.35
13,8,6.85,3,2.6
16,7,8.55,4,2.95
29,6,11.0,4,3.65
9,5,5.65,4,2.55
8,5,5.3,3,2.5
16,6,8.2,5,3.1
4,2,3.15,3,1.85
14,5,7.55,5,2.65
10,5,6.25,3,2.45
50,8,16.3,6,3.7
41,9,13.4,5,3.7
38,9,13.85,7,3.65
7,4,4.7,3,2.15
20,7,9.8,4,3.0
9,4,6.05,4,2.45
44,12,14.1,5,3.55
7,3,4.85,4,2.3
31,7,11.85,6,3.7
9,5,5.7,4,2.4
9,5,5.75,3,2.55
10,5,5.75,3,2.7
6,3,4.3,3,2.15
22,9,10.35,4,3.1
13,4,7.35,5,2.6
10,4,6.25,5,2.45
6,3,4.55,4,2.0
4,3,3.3,2,1.7
21,7,9.6,6,3.45
30,9,10.65,4,3.5
26,7,11.15,5,3.2
38,11,12.4,5,3.7
15,5,7.8,8,2.95
23,11,10.4,3,3.05
28,7,11.3,5,3.7
32,8,11.4,8,3.3
20,9,9.45,4,3.3
3,2,2.7,2,1.3
9,3,5.8,5,2.45
19,8,9.8,4,2.95
12,6,6.55,3,2.75
7,4,4.85,3,2.15
16,6,8.0,4,3.1
13,7,7.15,3,2.65
12,6,6.95,3,2.4
29,8,11.9,5,3.3
6,4,4.35,2,2.2
4,2,3.35,3,1.65
50,11,15.7,7,3.75
25,7,11.35,6,3.05
11,6,6.55,3,2.4
17,6,8.6,4,3.25
13,9,7.0,3,2.9
4,3,3.3,2,1.7
32,9,12.25,4,3.45
34,10,12.2,7,3.85
38,8,13.25,6,3.7
18,6,9.45,6,3.0
8,4,5.3,3,2.15
21,5,9.7,7,3.35
33,10,11.9,6,3.65
15,8,7.85,4,3.0
21,10,9.85,4,3.15
17,8,8.25,4,3.1
6,3,4.45,4,2.2
10,4,5.45,4,2.75
42,11,14.7,8,3.55
8,3,5.05,5,2.3
27,6,11.6,7,3.35
29,7,12.55,4,3.2
8,4,5.2,3,2.55
31,7,13.0,6,3.6
16,8,8.3,4,2.6
9,5,5.3,3,2.65
17,6,7.8,6,3.2
16,6,7.9,5,3.0
12,6,6.9,4,2.7
19,7,8.25,4,2.9
4,2,3.4,3,1.6
4,2,3.2,3,1.8
13,5,7.15,5,2.85
18,7,9.3,4,3.25
28,11,11.25,4,3.2
17,10,8.0,4,3.2
15,5,7.55,6,3.15
9,5,5.7,4,2.3
21,8,9.3,4,3.4
8,4,5.1,4,2.45
8,3,5.4,3,2.35
18,9,8.75,5,2.85
12,6,6.9,4,2.6
6,3,4.4,4,2.1
19,9,8.4,5,2.8
7,4,4.9,3,2.3
23,10,10.1,6,2.95
14,5,7.05,5,2.9
9,3,5.85,4,2.5
12,6,6.65,4,2.8
28,12,11.1,5,3.55
28,7,10.5,6,3.55
11,4,6.35,4,2.55
17,8,7.95,3,3.0
19,8,8.9,4,3.2
6,2,4.85,5,1.8
4,3,3.5,2,1.5
10,6,6.1,3,2.65
9,5,5.7,3,2.5
17,5,8.05,6,3.05
20,4,9.05,7,3.3
23,8,9.55,4,3.45
16,5,7.8,5,3.15
27,8,11.4,5,3.25
9,4,5.4,3,2.45
13,9,7.05,3,2.9
19,9,9.45,4,2.95
28,8,11.35,6,3.5
10,4,5.65,7,2.6
26,7,10.45,5,3.1
10,4,6.1,6,2.65
8,4,5.2,5,2.5
3,2,2.65,2,1.35
4,3,3.25,2,1.75
29,9,12.1,5,3.4
34,10,12.0,5,3.5
27,7,10.05,6,3.25
5,3,4.1,3,1.8
17,8,8.2,3,3.05
12,6,6.15,5,2.75
3,2,2.6,2,1.4
24,11,11.35,3,3.1
51,13,14.45,5,3.95
7,3,5.15,4,2.15
23,7,9.9,5,3.2
12,4,6.75,3,3.1
9,5,5.75,5,2.45
19,7,9.2,5,3.05
27,9,10.5,6,3.25
30,7,11.35,5,3.4
31,10,12.25,8,3.3
15,7,7.85,4,2.9
4,2,3.15,3,1.85
56,17,17.9,6,4.2
14,5,7.2,5,2.6
12,5,6.6,4,2.8
15,6,8.15,5,2.9
15,7,7.55,5,3.05
13,5,6.95,7,2.9
3,3,2.95,1,1.05
9,3,5.4,6,2.7
17,5,8.15,4,2.85
31,8,11.7,5,3.3
4,2,3.3,3,1.7
10,6,6.0,3,2.8
11,4,6.4,6,2.7
21,8,9.35,4,3.2
25,5,10.7,6,3.4
5,3,4.05,2,1.85
22,8,9.05,4,3.2
7,4,4.95,4,2.25
26,7,10.65,6,3.1
21,6,10.35,5,3.1
13,4,7.5,4,2.7
18,5,8.65,5,2.85
21,6,9.4,6,3.2
4,3,3.5,2,1.5
13,5,7.15,4,2.75
9,4,5.85,4,2.3
6,4,4.5,2,1.9
12,6,6.85,4,2.7
16,5,8.0,5,2.9
12,7,7.1,3,2.75
7,5,5.55,3,1.9
19,8,9.45,5,3.15
27,9,10.8,7,3.65
12,5,6.2,4,2.7
11,6,6.4,3,2.7
29,7,11.8,4,3.4
15,7,7.8,4,3.1
26,5,10.7,5,3.35
36,9,13.65,4,3.55
16,6,8.0,5,3.1
10,5,6.15,3,2.6
24,6,10.55,6,3.45
23,6,9.5,6,3.4
16,6,7.9,5,2.8
19,10,8.95,3,3.1
11,4,6.4,4,2.95
15,6,7.5,6,2.95
11,5,6.2,3,2.7
4,2,3.25,3,1.75
8,4,5.4,5,2.55
14,7,7.6,4,2.65
28,9,12.15,4,3.15
4,2,3.35,3,1.65
36,9,12.75,6,3.4
5,3,3.7,3,1.95
38,8,13.8,6,3.45
27,5,11.55,5,3.2
23,7,10.45,5,3.4
4,2,3.3,3,1.7
26,8,10.25,5,3.05
19,6,9.15,5,3.05
9,4,5.8,6,2.45
25,8,10.45,5,3.5
17,7,8.15,5,3.1
8,4,5.1,3,2.3
11,4,6.8,4,2.8
19,7,8.45,5,3.15
15,4,7.55,6,2.75
6,3,4.55,4,2.1
14,5,7.5,4,2.6
12,7,6.8,3,2.8
15,5,7.8,6,3.0
14,6,7.85,6,2.85
4,3,3.2,2,1.8
3,2,2.4,2,1.6
34,8,11.8,9,3.6
18,9,8.0,3,3.1
31,12,13.1,4,3.2
11,5,5.95,3,2.65
9,5,5.8,4,2.45
12,6,7.2,4,2.35
18,5,7.85,5,3.75
5,3,3.65,3,2.0
11,5,6.25,4,2.8
41,12,14.55,5,3.6
18,7,9.05,3,3.05
16,5,8.1,5,2.75
23,7,10.75,4,3.05
9,4,5.65,3,2.25
13,6,6.65,4,2.65
7,3,4.75,3,2.35
8,3,5.05,4,2.4
20,9,8.85,5,3.15
11,7,6.7,3,2.55
14,7,7.3,5,2.75
44,13,13.35,5,3.75
20,7,9.15,6,3.05
11,5,6.25,4,2.6
3,2,2.75,2,1.25
23,8,9.9,5,3.15
30,9,11.3,5,3.35
15,8,8.3,4,2.7
36,14,12.3,5,3.85
9,4,5.85,3,2.55
21,11,10.1,6,3.15
5,4,3.9,2,1.95
24,6,9.8,6,3.7
18,6,8.95,5,2.9
12,5,6.7,5,2.65
21,8,9.4,6,3.1
14,8,6.7,4,2.9
18,9,8.8,3,3.2
11,4,6.2,4,2.5
14,8,7.3,3,3.05
9,4,5.3,4,2.6
48,8,15.55,9,3.8
31,9,11.6,6,3.55
14,7,7.5,3,2.85
18,9,8.75,4,2.7
16,8,8.75,4,2.8
8,5,5.55,3,2.2
30,6,10.8,7,3.3
31,11,12.9,7,3.4
16,7,7.7,6,3.2
32,12,13.6,4,3.4
23,5,10.75,8,3.15
15,5,7.9,5,2.85
19,6,8.4,4,3.25
16,5,8.2,6,2.85
21,8,9.2,5,3.35
41,13,14.25,5,3.55
20,10,8.4,4,3.15
5,2,3.9,4,1.9
15,5,7.2,6,3.05
20,6,10.15,5,3.05
3,2,2.5,2,1.5
50,7,16.45,9,3.9
23,6,10.45,4,2.75
23,9,9.8,6,3.2
5,3,3.8,2,1.9
9,3,5.5,6,2.55
13,3,7.0,5,2.55
44,8,12.9,5,3.75
26,7,10.65,6,3.3
28,8,10.6,9,3.65
9,4,5.75,5,2.55
5,4,4.0,2,1.95
5,4,3.9,2,2.1
16,5,8.7,4,3.1
29,6,11.15,5,3.95
43,10,13.3,5,3.85
14,5,7.7,5,2.75
33,11,12.9,5,3.5
6,5,4.5,2,2.1
7,5,4.8,3,2.35
14,8,7.0,6,2.85
23,6,9.8,5,3.55
8,4,5.35,3,2.4
19,7,9.0,5,3.2
19,5,9.05,7,2.9
17,5,8.15,6,3.15
29,9,10.95,7,3.2
14,5,7.2,4,3.0
14,5,7.6,5,2.6
14,7,7.5,4,2.9
16,7,8.2,4,2.7
33,13,11.95,5,3.8
13,5,7.3,4,2.7
3,2,2.85,2,1.15
5,3,3.8,3,1.95
19,4,9.5,7,3.0
11,6,6.95,3,2.3
11,5,6.3,3,2.95
8,4,5.4,2,2.15
10,5,5.8,4,2.45
27,8,10.55,5,3.5
18,6,8.25,5,3.05
5,3,3.95,3,1.85
18,6,8.65,4,2.9
7,5,4.8,3,2.2
37,9,13.6,5,3.6
4,3,3.45,2,1.55
13,8,7.35,3,2.6
35,6,13.4,8,3.55
37,8,12.9,4,3.45
8,6,5.35,3,2.35
18,7,8.5,7,2.95
28,9,10.8,4,3.25
26,16,11.15,5,3.1
31,10,11.25,6,3.55
20,9,9.0,3,3.15
16,9,7.35,3,3.1
15,4,7.75,6,3.0
25,9,10.85,6,3.1
10,4,6.9,4,2.6
9,5,5.85,3,2.4
22,6,10.05,4,3.1
22,10,10.25,4,3.0
21,5,9.65,7,2.85
22,9,9.95,4,3.2
16,6,7.5,4,3.05
32,7,12.35,6,3.45
5,2,3.8,4,1.95
13,8,7.2,3,3.0
24,5,10.9,6,3.3
29,10,11.55,4,3.3
20,5,8.95,6,3.1
21,6,9.55,6,3.3
8,3,5.7,3,2.45
9,5,6.05,3,2.35
15,5,7.5,5,3.2
5,3,4.15,2,1.75
20,7,9.3,3,3.2
21,7,9.65,5,3.15
29,12,12.0,5,3.25
39,8,14.8,5,3.45
29,8,11.65,6,3.2
14,5,7.25,4,2.85
17,5,8.55,5,3.2
11,5,6.1,5,2.85
10,4,6.3,4,2.5
18,10,9.0,3,3.15
12,5,7.0,6,2.7
10,3,6.35,6,2.6
22,12,9.35,4,3.05
14,8,7.05,3,2.8
4,2,3.6,3,1.4
10,5,5.85,4,2.4
7,5,4.95,3,2.2
20,6,9.2,5,3.15
31,7,12.7,5,3.35
27,9,11.45,5,3.45
21,10,9.85,4,3.05
28,8,11.1,4,3.2
13,7,7.4,4,2.7
5,4,3.95,2,1.85
23,7,9.4,5,3.6
35,8,12.85,5,3.55
8,5,5.35,4,2.35
26,5,11.1,6,3.6
32,9,12.55,8,3.45
19,7,8.75,5,3.0
11,7,6.15,4,2.7
20,6,9.5,5,3.4
13,6,7.1,4,3.0
11,5,6.45,3,2.55
12,5,6.5,4,2.85
15,7,8.3,3,3.05
27,11,10.15,7,3.4
30,8,12.05,5,3.45
6,2,4.2,5,2.25
5,2,4.1,4,1.7
26,8,10.15,5,3.5
25,9,10.9,4,3.2
17,7,8.05,4,2.9
16,4,8.05,4,3.15
53,18,15.0,6,3.95
11,5,6.8,3,2.5
12,5,6.6,4,2.8
6,3,4.6,4,1.95
16,6,7.45,4,3.2
43,13,13.45,4,3.7
37,9,13.55,5,3.75
14,9,7.15,5,2.8
23,9,10.05,5,3.0
5,4,3.75,2,2.1
15,6,7.65,5,2.95
10,6,6.35,3,2.5
14,4,7.8,4,2.7
11,4,6.45,4,2.6
7,4,4.45,4,2.45
12,6,7.3,4,2.4
25,14,10.25,5,3.3
12,6,6.95,5,2.65
21,6,9.05,5,3.2
5,3,3.75,3,2.05
13,5,7.45,6,2.85
7,4,4.85,4,2.25
14,6,6.85,4,2.9
25,10,10.8,4,3.7
15,6,7.7,5,2.8
18,6,8.85,4,3.0
18,8,8.85,4,3.2
42,8,14.45,6,3.85
15,7,8.15,4,2.75
16,7,8.25,4,3.2
15,7,7.55,4,2.8
32,8,11.85,5,3.3
34,7,12.25,5,3.4
18,7,8.45,4,2.9
11,6,5.95,3,2.65
27,9,11.2,8,3.4
9,4,5.55,3,2.5
22,12,9.7,4,3.3
18,7,8.6,6,2.95
19,9,9.6,4,3.05
14,6,7.15,4,2.95
12,4,7.1,5,2.6
6,3,4.35,3,2.0
11,5,5.95,5,2.75
12,5,6.15,5,2.7
18,6,9.15,5,2.95
15,5,8.1,6,2.7
5,3,3.6,3,2.15
11,7,6.55,3,2.5
18,8,9.5,3,3.0
21,5,9.5,6,2.95
21,12,9.75,3,3.3
13,5,6.75,5,2.85
20,9,9.25,5,2.9
33,9,12.05,5,3.1
14,5,7.1,6,2.95
6,5,4.2,2,2.2
18,10,8.4,4,3.0
16,8,8.05,4,2.95
17,4,8.05,6,3.05
38,9,13.1,6,3.45
6,3,4.25,4,2.3
21,12,9.35,4,3.35
19,9,9.2,5,3.0
15,6,7.35,5,3.05
5,3,3.6,3,2.15
22,5,9.75,6,3.25
8,4,4.8,4,2.55
45,6,14.9,9,3.65
22,5,10.25,6,3.1
22,6,9.45,9,3.35
28,7,11.2,9,3.55
8,4,4.9,5,2.55
31,10,12.8,5,3.55
14,8,7.65,3,3.05
19,9,9.3,4,3.35
52,8,16.1,8,3.9
14,6,7.0,4,2.9
12,5,6.5,4,2.75
9,5,5.55,4,2.6
3,3,2.7,1,1.3
15,5,8.0,4,2.95
30,5,11.15,6,3.5
24,8,9.85,7,3.1
15,6,7.85,5,2.8
9,4,5.4,3,2.45
25,6,10.35,6,3.2
19,10,8.65,4,3.25
16,6,7.7,4,3.15
5,3,3.7,3,2.05
10,4,6.35,5,2.45
10,5,5.95,4,2.6
17,5,7.6,8,3.2
10,7,6.0,3,2.5
11,6,6.7,4,2.65
8,4,5.15,5,2.4
14,5,7.65,6,2.8
18,5,8.7,6,2.95
15,5,7.75,6,2.85
31,8,12.65,5,3.4
10,5,6.3,4,2.35
19,9,8.65,4,3.1
14,4,7.3,5,2.95
26,10,10.55,4,3.2
27,12,11.05,4,3.25
22,8,9.55,4,3.15
21,6,9.25,6,3.4
11,7,5.9,3,2.55
11,4,6.3,5,2.7
3,2,2.4,2,1.6
19,9,8.9,6,3.15
9,3,5.75,5,2.5
7,4,4.75,3,2.35
10,6,6.05,3,2.55
26,8,10.0,5,3.4
19,5,8.8,6,3.3
15,5,7.85,5,2.95
8,4,5.35,4,2.2
15,7,7.8,6,3.0
29,12,11.3,5,3.45
5,2,3.8,4,2.0
20,7,9.4,5,3.1
11,5,6.8,5,2.6
7,3,4.75,4,2.35
9,4,5.15,4,2.5
22,7,9.45,4,3.4
16,7,8.35,6,2.55
9,5,5.45,3,2.55
32,10,12.3,5,3.55
18,8,8.85,4,3.15
13,6,7.35,5,2.8
5,3,3.8,3,2.0
7,4,4.6,3,2.35
12,6,6.4,4,2.6
17,10,8.85,4,2.9
47,9,16.05,5,3.7
34,9,11.95,5,3.35
20,9,9.25,4,3.3
18,7,8.65,7,2.9
5,3,3.85,3,1.95
6,3,4.35,3,2.05
13,7,7.3,3,2.6
18,6,9.0,5,2.95
29,10,11.6,5,3.05
19,7,8.9,4,2.8
23,8,9.9,5,3.25
24,6,9.95,5,3.2
19,10,9.05,5,3.15
7,3,4.75,5,2.3
8,5,5.2,4,2.55
13,5,6.9,3,2.45
12,5,7.1,4,2.65
10,5,6.15,3,2.65
13,5,7.8,4,2.8
13,6,6.8,6,3.15
11,4,6.35,5,3.0
17,5,8.55,3,3.1
22,7,10.35,4,3.35
7,4,5.05,4,2.25
19,7,9.15,4,3.15
15,6,7.45,3,3.15
10,4,5.7,5,2.85
4,3,3.2,2,1.8
16,7,8.25,5,2.6
47,8,14.85,6,4.15
22,5,9.85,6,3.0
22,6,9.35,5,3.35
12,6,6.45,5,2.8
30,12,12.85,3,3.2
13,5,7.35,4,2.8
6,3,4.4,4,2.05
5,4,3.7,2,2.0
10,6,6.25,3,2.55
63,13,18.5,5,3.95
42,9,12.95,6,3.9
22,8,9.6,5,3.2
5,2,4.25,4,1.65
23,8,9.9,5,3.2
3,2,2.55,2,1.45
10,5,5.65,3,2.6
17,5,8.2,4,3.2
9,5,5.5,4,2.4
13,5,7.4,3,2.75
9,5,5.45,3,2.45
15,9,7.6,3,2.95
18,5,8.8,7,3.0
35,10,13.0,5,3.55
6,3,4.55,3,2.1
7,4,5.45,4,2.0
21,7,9.0,5,3.2
11,5,6.6,3,2.5
24,10,9.7,4,3.3
17,7,9.4,4,2.95
10,4,5.65,3,2.6
15,6,7.25,5,2.85
7,4,4.7,4,2.5
6,3,4.3,4,2.25
15,8,7.25,3,3.35
16,8,8.15,3,2.7
8,3,5.15,5,2.45
12,5,6.8,5,2.75
19,7,8.95,6,3.15
18,9,8.85,4,3.05
9,4,5.9,4,2.5
10,7,5.9,3,2.7
13,6,6.95,4,2.85
21,9,9.55,5,3.6
14,6,6.9,4,3.1
12,5,6.95,6,2.65
23,4,9.15,6,3.3
15,5,7.2,4,2.95
